subject,item,list,exp,integrated,related.x,n2num.x,text,animacy,LengthChar.Head,LengthChar.Prep,LengthChar.Adj,LengthChar.Noun,LengthPhon.Head,LengthPhon.Prep,LengthPhon.Adj,LengthPhon.Noun,LengthSylHead,LengthSyll.Prep,LengthSyll.Adj,LengthSyll.Noun,Freq1Mil.Head,FreqMil.Prep,FreqMil.Adj,FreqMil.N1,LogFr.Head,LogFreq.Prep,LogFreq.Adj,LogFreq.N1,RelatedHL,RelatedLH,Integrated,Ass..H.L,Ass..L.HP,Ass..L.HS,AssArc.H.L,AssArc.L.HP,AssArc.L.HS,Plausibility,maincode,dysfluency
232,9,8,SemRel,unint,rel,plur,The butler near the selfish millionaires,A,6,4,7,12,6,3,6,10,2,1,2,3,6.8,59.14,15.94,1.76,0.89,1.78,1.23,0.44,5.83,4.58,3.33,0,0,0,0,0,0,4.92,C,
232,10,8,SemRel,unint,rel,sing,The vase near the vibrant flower,I,4,4,7,6,3,3,7,5,1,1,2,2,3.84,59.14,1.02,22.14,0.69,1.78,0.31,1.36,5.75,6.78,5.08,15,0,2.5,0.8,0,0.32,4,C,
232,11,8,SemRel,unint,rel,sing,The banana near the popular sundae,I,6,4,7,6,6,3,8,5,3,1,3,2,10.61,59.14,23.22,1.59,1.06,1.78,1.38,0.41,5.08,5.75,3.67,0,0,5,0,0,0.45,3.75,C,
232,12,8,SemRel,unint,rel,sing,The bodyguard near the nervous actress,A,9,4,7,7,8,3,6,6,3,1,2,2,5.71,59.14,67.04,15.96,0.83,1.78,1.83,1.23,4.83,4.09,4.58,0,0,0,0,0,0,6.75,U,
232,13,8,SemRel,integ,unrel,plur,The bicycle with the warped baskets,I,7,4,6,7,8,3,4,7,3,1,1,2,6.55,5044.84,1.35,1.61,0.88,3.7,0.37,0.42,4.58,3,5,0,0,0,0,0,0,4.58,U,
232,14,8,SemRel,integ,unrel,plur,The caddy for the charismatic celebrities,A,5,3,11,11,4,3,10,10,2,1,4,4,2.73,6749.25,0.8,7.27,0.57,3.83,0.26,0.92,2.25,1.17,3,0,0,0,0,0,0,5.17,C,
232,15,8,SemRel,integ,unrel,plur,The church with the giant driveways,I,6,4,5,9,6,3,5,7,1,1,2,2,68.73,5044.84,20.18,0.2,1.84,3.7,1.33,0.08,1.92,2.42,3.08,0,0,0,0,0,0,5,C,
232,16,8,SemRel,integ,unrel,sing,The eraser for the novelty pen,I,6,3,7,3,6,3,7,3,3,1,3,1,1,6749.25,1.67,23.9,0.3,3.83,0.43,1.4,4.33,3.33,4.92,0,2.5,2.5,0,0.32,0.32,4.33,U,
232,17,8,SemRel,integ,unrel,sing,The waitress for the impatient senior,A,8,3,9,6,6,3,8,5,2,1,3,2,9.67,6749.25,4.04,0.71,1.03,3.83,0.7,0.23,1.17,2.08,2.83,0,0,0,0,0,0,5,C,
232,18,8,SemRel,integ,unrel,sing,The table for the antique lamp,I,5,3,7,4,5,3,5,4,2,1,2,1,105.2,6749.25,4.35,12.82,2.03,3.83,0.73,1.14,5,5,4.08,0,0,10,0,0,0.64,5.92,C,
232,19,8,SemRel,integ,rel,plur,The resort with the elongated pools,I,6,4,9,5,6,3,9,4,2,1,4,1,6.65,6749.25,0.31,2.29,0.88,3.83,0.12,0.52,6.25,6.17,4.92,0,0,0,0,0,0,6.17,C,
232,20,8,SemRel,integ,rel,plur,The hydrant with the bent hoses,I,7,4,5,5,8,3,4,5,2,1,1,2,1,5044.84,1.02,1.08,0.3,3.7,0.31,0.32,6.33,4.27,5.92,0,0,0,0,0,0,3.67,U,
232,21,8,SemRel,integ,rel,plur,The guitar with the faulty strings,I,6,4,7,7,5,3,5,6,2,1,2,1,15.53,5044.84,1.63,8.1,1.22,3.7,0.42,0.96,6.83,6.58,6.83,12.5,0,20,0.72,0,0.93,5.92,U,
232,23,8,SemRel,integ,rel,sing,The canoe with the weathered oar,I,5,4,9,3,4,3,5,3,2,1,2,1,3.53,5044.84,0.18,0.67,0.66,3.7,0.07,0.22,6.67,6.08,6,0,0,10,0,0,0.64,6.25,C,
232,24,8,SemRel,integ,rel,sing,The camera with the special lens,I,6,4,7,4,6,3,6,4,3,1,2,1,56.9,5044.84,148.2,4.67,1.76,3.7,2.17,0.75,6.75,6.58,6.58,2.5,0,20,0.32,0,0.93,6.75,U,
233,2,1,SemRel,integ,rel,sing,The cake with the colored candle,I,4,4,7,6,3,3,6,5,1,1,2,2,44.84,5044.84,5.06,8,1.66,3.7,0.78,0.95,6,5.42,6,2.5,2.5,0,0.32,0.32,0,6.25,C,
233,3,1,SemRel,integ,rel,sing,The hammer for the rusty nail,I,6,3,6,4,5,3,5,4,2,1,2,1,10.18,6749.25,4.45,10.45,1.05,3.83,0.74,1.06,7,6.33,5.92,35,0,25,1.27,0,1.05,5.08,C,
233,4,1,SemRel,unint,unrel,plur,The coach near the disruptive teenagers,A,5,4,10,9,4,3,9,8,1,1,3,3,29.33,59.14,0.43,4.29,1.48,1.78,0.16,0.72,3.83,3.58,2.17,0,0,0,0,0,0,5.25,U,
233,6,1,SemRel,unint,unrel,plur,The dam by the musty factories,I,3,2,5,9,3,2,5,8,1,1,2,3,5.29,1212.84,0.49,16.8,0.8,3.08,0.17,1.25,1.92,3.27,2.67,0,2.5,0,0,0.32,0,4.5,C,
233,8,1,SemRel,unint,unrel,sing,The fortress near the ancient farm,I,8,4,7,4,7,3,6,3,2,1,2,1,3.37,59.14,21.61,29.76,0.64,1.78,1.35,1.49,2,2.17,2.67,0,0,0,0,0,0,4,C,
233,9,1,SemRel,unint,unrel,sing,The butler near the spoiled kid,A,6,4,7,3,6,3,5,3,2,1,2,1,6.8,59.14,2.18,327.47,0.89,1.78,0.5,2.52,1.25,1.5,2.33,0,0,0,0,0,0,5.17,U,
233,10,1,SemRel,unint,rel,plur,The vase near the vibrant flowers,I,4,4,7,7,3,3,7,6,1,1,2,2,3.84,59.14,1.02,46.61,0.69,1.78,0.31,1.68,6.42,6.33,4.67,25,0,0,1.05,0,0,5.83,C,
233,11,1,SemRel,unint,rel,plur,The banana near the popular sundaes,I,6,4,7,7,6,3,8,6,3,1,3,2,10.61,59.14,23.22,0.53,1.06,1.78,1.38,0.18,5.5,5,4.17,0,0,2.5,0,0,0.32,3.83,E,
233,12,1,SemRel,unint,rel,plur,The bodyguard near the nervous actresses,A,9,4,7,9,8,3,6,8,3,1,2,3,5.71,59.14,67.04,2.25,0.83,1.78,1.83,0.51,3.92,5.42,4.92,0,0,0,0,0,0,6,C,
233,13,1,SemRel,unint,rel,sing,The bicycle by the warped tire,I,7,2,6,4,8,2,4,4,3,1,1,1,6.55,1212.84,1.35,2.43,0.88,3.08,0.37,0.54,6.67,5.42,5.08,2.5,0,0,0.32,0,0,5.33,C,
233,14,1,SemRel,unint,rel,sing,The caddy near the charismatic golfer,A,5,4,11,6,4,3,10,6,2,1,4,2,2.73,59.14,0.8,1.1,0.57,1.78,0.26,0.32,6.92,6,5.33,0,0,5,0,0,0.45,5.83,U,
233,17,1,SemRel,integ,unrel,plur,The waitress for the impatient seniors,A,8,3,9,7,6,3,8,6,2,1,3,2,9.67,6749.25,4.04,2.43,1.03,3.83,0.7,0.54,2.17,1.75,3.08,0,0,0,0,0,0,5.33,U,
233,18,1,SemRel,integ,unrel,plur,The table for the antique lamps,I,5,3,7,5,5,3,5,5,2,1,2,1,105.2,6749.25,4.35,2.06,2.03,3.83,0.73,0.49,5.33,5,4.25,0,0,2.5,0,0,0.32,6.42,C,
233,19,1,SemRel,integ,unrel,sing,The resort with the elaborate garden,I,6,4,9,6,6,3,8,5,2,1,4,2,6.65,6749.25,2.98,26.29,0.88,3.83,0.6,1.44,3.67,3.67,4.33,0,0,0,0,0,0,6.5,C,D
233,20,1,SemRel,integ,unrel,sing,The hydrant with the bright reflector,I,7,4,6,9,8,3,4,9,2,1,1,3,1,5044.84,42.31,0.27,0.3,3.7,1.64,0.11,2.58,2,3.67,0,0,0,0,0,0,5.17,U,
233,21,1,SemRel,integ,unrel,sing,The guitar with the faulty pedal,I,6,4,6,5,5,3,5,5,2,1,2,2,15.53,5044.84,1.63,1.47,1.22,3.7,0.42,0.39,4.17,5,4.42,0,0,0,0,0,0,4.5,C,
233,22,1,SemRel,integ,rel,plur,The trainer for the confident boxers,A,7,3,9,6,6,3,9,7,2,1,3,2,5.49,6749.25,10.65,1.98,0.81,3.83,1.07,0.47,6.33,6,5.17,0,0,0,0,0,0,5.67,C,
233,23,1,SemRel,integ,rel,plur,The canoe with the weathered oars,I,5,4,9,4,4,3,5,4,2,1,2,1,3.53,5044.84,0.18,1.08,0.66,3.7,0.07,0.32,5.42,6.58,5.67,0,0,5,0,0,0.45,6,U,
233,24,1,SemRel,integ,rel,plur,The camera with the special lenses,I,6,4,7,6,6,3,6,6,3,1,2,2,56.9,5044.84,148.2,2.27,1.76,3.7,2.17,0.52,6.08,6.5,6.58,2.5,0,12.5,0.32,0,0.72,6.33,C,
